2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
#ncov_fut : number of covariates 
42
###########################################################
#  | mn_Hind
#  | cesm_rcp45
#  | gfdl_rcp45
#  | miroc_rcp45
#  | cesm_rcp85
#  | gfdl_rcp85
#  | miroc_rcp85
#  | cesm_ssp126
#  | gfdl_ssp126
#  | miroc_ssp126
#  | cesm_ssp585
-0.6041842 -1.147728 -3.846056e-05 0.2102376 -1.32316 0.1687377 -0.8352765 1.935747 -0.05386106 0.6940871 1.297548 -0.7935357 -0.7127063 0.2135088 -0.7985774 -0.9528621 -0.1201388 0.2104465 0.2016526 -0.3982571 1.077745 -0.05344068 0.05751743 1.273435 0.4757862 1.188498 -0.2057263 0.7144437 -0.1263236 -0.5989539 0.2933437 0.5832998 0.4841628 -0.1391674 0.2314212 0.496315 -0.05640172 1.895787 0.4809482 0.1206466 -0.742063 -0.1705903 -0.2854425 0.5688156 0.8694717 1.300918 0.8246051 0.3639458 0.4911806 1.035839 -0.1817531 0.3361613 0.2933684 1.154568 -0.7662572 -0.3176807 0.8090614 1.039167 0.3729666 -0.2325213 -0.2681151 0.3112226 0.09487676 1.051486 0.5269079 0.7323101 1.139777 -1.982379 -0.6761984 -0.1526214 1.111458 1.192647 1.12985 0.2030544 0.4090917 0.8365124
0.456115 -1.497713 0.08600155 -0.7861716 1.060782 0.4418888 -0.3614419 0.03837922 -2.340018 -1.088455 0.1676483 1.095998 -0.1921648 -1.795035 -1.66261 2.230323 -0.5532553 -0.8121932 -0.5777286 0.4827919 -0.7687305 0.8373469 -0.2321373 1.282705 0.9552037 3.009843 -0.3931954 0.1583744 2.685778 0.3667369 0.1330026 0.1804438 1.224722 -0.9393979 0.9028721 3.273178 -1.026973 -0.7079984 1.876527 0.4135789 -0.2081513 0.7888915 0.5165076 0.5697531 -1.117707 1.49659 1.832499 -0.7390396 -0.7135677 1.228755 0.02971533 1.142279 1.284681 -1.06757 -0.08162559 1.289618 1.909223 -0.1902433 0.9869662 0.158091 0.3667361 -0.6517372 1.520053 -1.938061 0.3934467 1.394407 1.060319 0.3943976 1.046027 -0.02777555 0.3082187 0.09745281 0.2386528 0.01205246 -0.2812319 1.344176
-0.7532973 -0.6070092 -1.120547 0.3677374 -2.049303 -0.8754466 -0.7116959 0.4063311 -0.5235461 -0.7415161 0.4275605 0.6534957 -0.02651094 -0.1272589 0.7265679 0.7938891 -0.9590904 0.3031111 -0.2286988 -0.6436576 1.166862 -0.23245 -1.339314 0.6761482 2.309341 0.6546789 -0.7781669 -0.4123731 -0.1044049 -0.5490095 0.6989493 -1.229331 -1.104456 -0.8808897 0.7852507 -2.28403 -0.9638862 -0.5788843 1.146974 0.09629904 -0.3094458 1.745861 -0.7870492 -0.3182186 0.3282104 -2.557679 -0.04530356 -0.7211284 -1.446137 1.884345 -0.04098077 -2.332927 -0.6687986 2.751514 0.1824152 -0.1411184 0.5823796 -1.85756 -1.129733 -0.4548259 0.5985629 -0.1318412 0.2173175 -0.06343886 -0.955364 0.5172066 -0.3927237 1.343839 0.3683767 -1.342616 1.056245 -0.04197954 0.7393543 -1.24391 -0.784707 -0.9234232
0.2611378 -0.9174553 0.1834211 -0.04327073 0.4284336 0.6044106 -0.07294944 0.4338791 -0.383825 0.5475553 -0.08085223 -1.679701 -0.2420745 0.3856402 0.6593305 -0.3399062 -0.5328656 0.2818351 0.6524837 1.124184 -0.6545155 1.003346 0.279983 -0.2768605 -0.4181074 1.63762 -0.2510782 1.498818 -1.403766 -0.7549073 0.1619331 0.3590018 0.7688729 0.2477187 0.0727779 0.4254377 0.1380958 0.4385517 0.5017721 1.214036 0.2317534 1.824165 -0.2696851 -0.4702475 -0.2422031 0.6547892 -1.520248 0.15938 0.05241856 -0.4351456 0.3834067 -0.328377 -1.316319 -0.06351656 -1.402433 1.300332 1.169153 -0.1704217 -1.845599 1.982542 0.1587145 -0.1245548 0.668273 1.611298 -1.172484 -0.9333597 2.479148 -1.889858 1.26074 -0.60806 -1.28486 -1.154174 -0.7300639 0.03446057 2.394252 0.05613113
-1.051607 -2.579295 0.7318611 -0.08185385 2.039092 -1.011808 1.113735 1.619781 0.9887163 -0.4470834 -0.57923 -0.187821 0.9077174 -0.9645482 -0.288902 -0.07299518 0.4862362 0.3007076 -0.3467354 -2.926622 -0.06647097 1.109063 -0.768014 -0.9236028 -0.3631089 0.3016361 -1.576351 -1.32839 0.3821776 0.3460842 0.9346946 0.6144612 -0.377377 0.6111644 -0.8099453 1.318432 1.107512 0.4613442 0.4619691 0.1873866 -0.9170559 0.7814861 0.3622854 0.2815442 1.604083 1.431606 1.138569 0.788681 1.281924 -0.2073176 0.04976193 1.429678 0.6788568 0.1475375 0.523301 0.538592 0.6605264 1.340945 0.5251637 -0.03183671 0.3805426 0.2694892 1.067088 -0.5443376 0.5759154 1.713603 0.9412577 1.919001 1.238389 1.361769 -1.253733 0.1208201 0.5583393 0.4376457 2.112779 -0.8914311
0.3799445 0.3937104 -0.1139702 -0.1267706 0.1501711 -1.377036 -0.2985948 -0.6375688 0.4556562 -1.173336 0.1290864 -1.690671 0.7378871 -0.4010814 1.124492 -0.8254817 0.5724712 -2.124988 -0.05553027 0.1736934 0.5433799 0.5677311 -1.173258 -1.358306 -0.7961712 -0.6161286 1.354543 -1.998326 -0.4846274 -0.5259863 -1.011976 0.07928964 0.1709748 0.6580923 -1.033663 -0.105063 -0.5013022 0.1681417 0.09486421 1.988923 0.7369157 -0.7405861 0.1271192 0.1833957 0.06823475 -0.4369856 -0.262269 1.222601 -1.600556 0.1934238 0.1257266 0.725813 -1.287249 -0.881476 -1.885431 -1.137469 -0.5885853 -0.314908 0.00601788 1.162665 1.094572 -0.5227649 1.302231 -0.5013021 0.1349447 -0.1077297 0.7602789 1.566144 -1.042205 -1.068658 1.261075 0.7220517 -1.551101 -0.8743483 1.554114 -0.8536701
-1.69391 -0.989408 0.2357083 0.84077 1.648173 -0.1951546 -0.4851918 0.1486505 0.9749824 0.3435497 0.05993516 0.3258003 0.3104811 -1.24081 0.1416991 0.2376676 0.6782776 -0.9333506 -1.39613 -0.04553121 -0.5905566 -0.5522232 -0.1874969 0.445493 -0.2779759 -1.513753 1.469802 -0.4261722 -0.04307948 0.08261361 -0.3565327 0.05211327 -0.9557737 -0.09505843 -0.9464393 -0.3403217 0.602038 0.6058525 0.7808341 -1.592974 -0.328876 -0.3724092 -1.106561 -1.545985 0.9245613 0.4545847 0.8092224 1.048432 0.05267722 -0.002671674 0.2780713 -0.5718446 1.494499 -0.1475967 0.9266686 -0.7407112 0.64752 1.057306 0.7657071 -0.478072 1.197661 0.8792251 0.2369214 -0.4527821 1.409859 0.2142173 -0.2691101 -0.9076889 -0.9546403 0.2010908 -0.166749 -0.027939 0.3851611 -0.4347288 0.2565453 -0.4714036
0.05466765 -0.01469394 0.2827009 -0.4099289 -0.5944904 -0.1772693 2.802199 0.2847699 1.254478 -0.1618765 0.7817225 -0.7300559 -0.3508743 -0.3539028 -0.6150281 1.490364 1.513417 0.06681208 2.474761 -0.8169387 2.503296 0.8177835 -0.8880983 -1.245073 -0.08780015 1.095272 1.709806 -0.172621 -0.5295112 -1.237467 1.202154 2.918638 0.1765623 -0.2891711 2.62 0.3982841 0.6700558 1.524013 -0.6302469 1.001471 2.088184 0.4893177 -0.1274754 0.6363767 0.4650924 1.085478 1.382931 0.6374205 1.242067 -0.4995987 0.2343931 1.131959 1.243315 0.9937756 0.8304217 0.199077 -0.1351865 0.3652898 0.4835184 1.374455 1.133047 2.077484 -0.4145113 1.564192 0.6789335 -0.4487365 1.106117 1.085033 -1.032649 -0.9588014 0.8279548 1.438452 0.2073151 0.1333013 0.7019066 1.128567
#  Fall_NE_winds : Fall_NE_winds
-0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288 -0.04203288
2.42704 -0.7457437 0.7739501 1.082517 -1.444122 1.261114 -0.6370055 1.093908 -0.1968358 0.05530361 -1.480573 -0.9867465 -0.1484706 0.4888159 0.5272622 0.2372262 1.128538 -0.7939283 -0.0988623 0.8533214 1.609432 -0.3307622 0.6499092 1.486433 1.572427 0.5206809 -0.2537866 1.09136 0.2530778 0.3920665 -0.1315372 0.1249153 0.3216458 0.9117254 0.2032386 -0.01782072 1.310645 0.3357681 -1.34486 -0.839554 0.45578 -0.5097355 0.51437 0.3562789 1.521704 -1.294726 -0.4515379 -0.5955104 -0.4386646 1.233084 1.923132 0.890491 -1.550273 2.149016 -0.9844449 2.357488 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125 0.3670125
-0.1517704 0.2111627 1.137813 0.903175 -0.9029175 0.2488555 -0.2591503 0.4722123 0.5694868 -1.415036 0.4660618 1.065935 2.52071 0.1660424 -0.927611 0.04982941 0.6927837 2.747839 0.2852553 -0.888554 0.6536038 0.7648262 -0.03943154 -0.5388892 0.02732135 0.02333414 -0.1664398 0.891083 -0.4154219 -0.9425326 -1.138645 0.6449022 -0.327763 0.7735331 0.104667 0.5111216 0.5736944 1.131217 0.4294104 -0.03759215 0.5099405 0.6935909 0.9605081 -0.7357192 0.438575 1.815354 0.5052077 -0.4268167 0.8395411 0.2789577 0.1187699 1.371848 1.495781 -0.141026 -0.271352 1.97412 1.942679 0.5572484 -1.074724 -0.05508136 0.2973964 0.04040878 0.6594897 -0.8597628 -0.2083621 -0.882226 -1.659154 -1.231815 0.8436854 0.4688094 0.9723469 2.115321 -0.01688484 0.07018862 0.1242632 -0.02138583
-0.2120733 -0.2107147 -0.5730811 -1.977045 0.431316 -0.4359039 -0.4877491 -0.1868224 0.02975345 0.3551031 -1.178062 1.271923 0.2005499 -0.1195785 -0.8522404 1.058932 1.024643 -0.9503987 -0.1613464 0.5778107 0.7836799 -1.075567 0.7225568 0.2421665 1.007696 0.03099543 -1.035163 0.1649 -1.35971 1.342465 -0.6542947 0.4246215 0.6827697 -0.07125567 0.3878289 -0.8058307 -0.2447146 -1.231066 -1.606226 -0.0161482 -0.2229153 -0.6688407 0.09238473 1.106646 -1.041999 0.1026002 0.3569692 0.3727501 -0.178423 -0.08837709 0.259877 0.442237 -0.9170849 0.5055152 -1.337689 0.9803712 -0.3440111 -0.4325104 -0.3403069 -0.2212175 -1.648893 0.3519624 0.8591994 0.5991058 0.8114861 -0.5011155 -0.5330301 -0.1280224 0.5129996 0.02530508 0.4150587 -0.3432604 -0.9230616 -1.063061 0.1704922 0.2569685
-0.2049575 -1.258852 1.627298 -0.02965875 0.7784326 0.2116056 1.624118 -0.2139172 -0.4268067 -1.018193 -1.707622 -0.4354493 0.1354887 0.04917891 -0.3342147 -0.6497206 -0.7615579 -1.877241 -0.5337328 -0.8166137 0.9214406 0.3301655 0.8671234 -2.466258 -1.317324 1.0557 1.173901 -0.3988668 0.9596835 0.270596 -1.740372 1.884773 -0.8136496 1.097231 1.019782 -1.368445 0.09255327 -0.6495679 0.3052357 -0.3089123 -0.7996449 -1.037876 2.070412 0.4247977 0.2182107 -1.321544 0.1282587 1.686649 2.039591 0.2339031 0.9785349 -1.572393 -0.5086216 1.03508 0.7527275 -0.4065375 -0.07531392 -1.565568 0.09295057 0.553669 -0.2425775 -1.038978 0.6364197 -0.4771527 -0.4506839 1.980701 1.571851 0.257132 0.3298689 0.9027757 -0.3446683 1.333555 1.014894 -1.34099 1.016199 -1.059363
-0.952642 0.8682431 0.5857862 -0.7102589 -0.762523 -0.7099615 -0.2963447 -1.139947 -0.1648327 -0.5233209 0.8088529 0.638642 0.2449102 -0.5839777 0.08917868 -1.69241 1.966944 -0.04318296 -0.5395164 0.4102167 0.5314082 0.479865 0.4401448 0.09333523 0.3073987 0.07314989 -0.2132561 0.3031579 -0.5942375 -1.441808 0.7402916 -1.09774 0.5454314 -0.5415868 0.3851284 0.2048961 0.5970175 -1.201243 -0.1737488 -0.2305934 -0.9585919 -1.464743 0.4083176 -0.7862492 -0.9762532 -1.097639 -1.468901 -0.5343354 -0.07183367 0.2133482 -0.216306 0.522464 -0.5549299 0.8371617 0.4616599 1.087511 0.6550175 0.2460238 0.4490744 1.342132 -0.6804771 0.377188 -0.01885258 -0.08831409 0.6911824 1.839355 0.3626074 -0.0137377 0.06036493 -1.334628 0.7567568 0.05484782 0.407319 -0.4263637 0.1166234 -0.3499658
0.1042592 1.013308 0.3223531 1.954279 -0.7099192 0.1821671 -1.32243 -1.078194 -0.09268627 0.5796278 1.309166 -0.2601069 1.5275 0.1283087 -0.07243623 -0.711096 0.9240303 -0.518213 -0.6237489 -1.142495 0.3864413 -0.4734413 0.3149913 -0.3291493 -1.92593 0.3036463 0.5529337 -1.040959 -0.9974505 0.4297049 0.09739597 -0.08937621 -0.3697257 2.109425 -0.4073717 0.2710766 -0.5693736 -0.8945504 0.2577112 1.568521 1.171376 -0.7546398 -1.392339 -1.884115 0.3925185 0.1033255 0.690636 -0.1471338 0.6365394 0.2425851 0.4571649 0.6621694 0.536373 0.8702664 -0.07321541 -0.2394957 0.2757398 -0.4199532 0.8261106 -0.5618445 -0.106505 2.245537 -1.01024 -0.4752874 -1.023622 0.09671588 0.1890688 1.86122 1.507951 -1.138848 0.284222 0.822249 -0.9932843 1.039982 2.151815 0.631625
-0.3342563 -0.2080915 0.2872805 0.06800402 -1.613086 -0.6017288 0.09959218 0.0631299 0.697869 -1.558715 -0.09317991 -0.1018194 0.4754121 -1.490694 -0.9259115 -0.03729176 -0.3370696 -1.414476 -0.9584157 -0.8075505 -0.9993706 1.011086 -0.1905212 0.1094179 0.3032429 0.4763847 -0.7305382 -1.063057 -1.822069 -0.9541752 -0.6380361 -0.2029512 -1.033848 -1.038092 0.2892407 -0.2574474 0.5160414 -2.14932 -0.3008555 -1.702494 -0.4288407 0.1718865 0.3964654 -0.06756984 -0.6715391 0.462275 -0.7844837 0.6297192 -1.310615 -0.1080166 -0.9994207 -0.8797341 -0.2255233 -0.9199009 -1.1732 -0.3696199 0.6175167 0.4561107 -0.1570499 0.004959604 -1.012531 -1.322308 0.4254937 -1.4045 -0.1829341 0.06324227 0.2791709 -0.6705382 -0.07171737 0.08304036 0.07137736 -0.2077473 -1.447619 0.2794123 0.3277511 -2.003396
0.6096495 -0.8835195 1.936499 1.070034 0.4519179 0.8248177 0.360242 0.3408056 1.2594 -0.922068 -0.1340489 -1.008522 0.3652294 0.07218389 -1.25216 1.124516 -0.1100793 0.9318732 0.7511732 -0.172901 0.02148666 -0.4453045 -0.8589732 -0.7477136 0.315467 1.959511 -0.521277 0.450262 -0.9113078 0.5112945 2.005734 -1.289051 -0.1060885 0.07725732 1.087471 -1.279156 1.639585 -1.169629 0.8237617 -0.3600983 -0.859631 0.3154912 -1.560705 -0.7844881 0.3825671 0.3776177 -0.5036734 1.494898 1.281977 0.6035308 0.7478541 -0.5023768 -1.458912 -0.6304709 1.579788 -0.8524409 1.591114 -1.064757 -1.212018 -0.4658207 -1.505477 -0.2906327 0.8014633 -0.1266645 -0.1262814 0.8251183 -0.5358373 -0.8472706 0.5674983 -1.223341 -0.95269 -0.6195792 0.954453 1.258869 -0.07649181 0.5613641
0.8935003 1.866787 1.468098 1.580915 0.8324522 -1.609682 1.186688 -0.4532351 0.7381508 -0.4185286 0.4061957 1.080711 1.215926 -1.282464 -0.5815703 1.752677 0.1915047 -0.3478701 -1.086251 -0.6046797 2.053623 0.6344572 -0.001033045 0.549437 0.1497392 -0.3925358 2.537799 -0.1348694 -0.2449515 0.9204304 0.7469771 -0.9668019 -0.142085 -0.6127879 1.813265 0.5389962 -0.5254534 -0.3393196 0.5386081 -0.2133231 -1.524295 -0.1350529 0.8017341 1.57216 -0.6564496 0.004426835 -0.04661864 -1.545243 2.20506 -0.5028462 3.519073 -0.3119024 -1.226892 0.6996661 0.8916814 -0.6936724 1.002115 1.74616 -0.3456886 -1.595977 -0.08699089 -0.5574875 1.621615 -1.942068 1.085116 0.4283452 -0.2103421 1.855312 -0.3309777 0.6735365 -0.03539241 -1.212927 0.8101501 1.746051 0.4813037 0.8371299
-0.4656654 -0.07436038 0.2306576 -0.8281318 -0.2329266 -1.275277 -0.8539682 0.1990222 0.4342945 0.761473 -0.4291285 0.06035516 -0.4508997 0.8353828 -1.154619 -0.6133357 0.2520233 0.8729791 -1.268143 -0.3987728 -0.7370846 0.4554694 0.4239509 0.4411436 1.089486 0.6518439 -1.189543 -1.446947 0.334273 0.04930541 -0.5640754 -0.1264502 0.9681072 -1.231668 -0.793597 -0.6207348 0.4871 0.06952558 -0.4694368 -0.1359621 -0.239445 -1.650677 -0.4566565 0.1595166 0.3138362 -0.07838579 0.03989323 -0.3391843 0.6246531 0.08402093 -1.215754 -1.182949 -0.112323 -2.521207 0.02560942 -1.124166 0.09511908 1.248255 -0.2259552 0.758848 -2.4112 1.080791 -0.7998428 1.003816 -1.210841 -0.8467351 1.70734 -0.7358726 -0.51547 -0.3742309 0.3345535 0.7687813 -0.1383227 0.4391281 1.155721 -0.4256572
-0.236027 0.06498895 0.2626881 -0.3797323 -1.313008 0.7320772 -1.157291 0.0006978153 -1.275424 0.05926528 -0.5378493 1.032847 0.447886 -0.8999362 -0.8726684 0.009554111 -0.7026925 0.8259592 0.9682774 1.195349 2.032157 -0.9826686 0.6835769 -0.3847102 -0.554982 1.222756 8.670908e-05 -0.9177372 0.5453136 -0.4837463 0.4801979 -0.6415659 0.7823366 -0.8834172 0.3593551 0.229915 -0.9203025 1.41784 -0.5249027 0.1270097 0.429808 -0.2115429 0.1100984 1.304824 -1.098473 0.6494801 1.878099 -0.7868186 -0.4329445 0.6015375 0.1942729 1.343649 -0.673776 -0.1948403 2.005982 0.06731886 -1.466608 -0.2191596 1.393062 -0.5681766 1.716195 0.3863453 -0.95709 0.2933104 -0.4381174 0.3675175 1.093263 1.442682 1.076867 0.3451138 0.6398431 -0.6535443 1.480346 -0.2415557 -0.2817774 0.7017707
-0.9499372 0.2796537 0.2580689 -0.205424 0.7767373 -0.6115654 -2.579237 -0.0242721 -1.364141 1.668432 1.636954 0.9528728 -1.487003 0.5748897 0.2710889 0.2317169 0.205978 1.074149 -1.274961 -1.407505 -0.2250695 0.8665462 -0.4452728 0.1268603 -0.4261871 3.256995 0.2268248 2.353293 -0.5966735 -0.3135345 0.1358027 -0.7647751 -1.129838 1.038369 -0.8364679 -0.6010014 0.5293638 -0.03623328 -0.3970226 0.5591553 1.931458 0.1645444 1.291864 0.2280267 -0.2136843 1.576307 -0.08683137 1.930194 -0.2155764 -0.5664646 1.54169 1.032749 1.411686 0.8885098 0.8916107 -0.510696 0.2169537 -0.2092792 0.7583378 1.814533 1.142138 0.5597982 -0.6506479 1.600273 2.159264 1.439356 2.257889 1.203451 1.685372 1.089368 0.8499553 1.581631 1.324871 1.541779 2.51146 2.074139
#  annual_NE_winds : annual_NE_winds
-0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904 -0.2611904
0.1979849 -0.8924834 1.101914 -0.4307555 -1.492309 -0.3898234 -0.288079 1.364547 -0.2411718 -0.3328702 1.540725 -0.6628986 -1.310337 -1.164275 -0.4027458 0.2070309 -1.786867 -1.049055 -0.5472471 -0.8481983 0.8286841 1.598523 0.5977834 1.78625 0.8954783 -0.8482728 1.116123 -0.06925775 -0.8117266 -0.912201 -0.06493163 0.6005745 0.7832063 0.4609945 0.6314931 -0.7609692 1.172965 0.8953818 1.750557 -0.6332087 -0.5925536 -0.3076924 -0.707612 -0.1432486 0.8709378 0.1547972 0.9440786 0.4373538 -0.3875474 1.92315 1.419887 1.405618 -1.416243 0.8931096 -0.4867423 -1.052546 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046 -0.1403046
-0.01424336 -0.0270929 0.4946426 0.6069846 0.2351333 0.2452492 -0.03859107 0.01945768 -0.02160546 -0.06214733 -0.01470381 0.5938522 0.7402884 -0.003537499 -0.09684864 0.7638799 0.717074 1.205064 -0.6698359 -1.057375 0.1844026 0.2294081 0.6457146 -0.1508077 0.779368 0.05575148 -1.681992 -0.01871369 0.2411617 -0.9053013 -1.00845 0.4649271 0.620446 -0.6834988 -1.475296 0.0289688 -0.2171246 0.5697759 0.02015161 0.009050066 0.5843202 -0.4670155 0.1160669 -0.71338 2.067369 0.6473777 -0.7123249 -1.332613 -0.02823207 0.4856335 -0.1041564 0.6256353 -1.212923 -0.1874033 0.004249839 1.433468 1.724157 0.1304664 -1.058091 0.06562716 -0.7683689 -0.6306125 0.06294763 -0.68819 0.07224022 0.2268908 -0.2316821 0.5842056 0.3040617 0.1731375 0.6391304 0.9573429 -0.1935429 -0.8217234 -0.770797 0.2472008
1.000815 0.7585924 0.3993848 0.2680846 1.222677 0.3957361 -0.968967 1.592893 0.5924315 1.13321 0.09642181 2.663126 1.805216 1.034938 1.02792 0.7922739 0.00375703 0.9335042 1.407744 2.004671 0.7734634 0.2487229 1.038267 1.193984 1.346683 0.8889863 0.6779243 0.6046964 -0.326392 2.251111 -0.4937741 2.021939 0.489533 2.186438 0.6751684 0.4532244 0.9524163 -0.3475761 0.4245761 -0.3909064 1.144714 -0.1280787 -0.1101056 0.3957525 1.053721 1.719741 0.5842666 0.9926218 1.396045 0.6108801 0.2512267 1.153183 0.6398672 1.184055 -0.3737858 1.559443 1.095526 0.7023069 0.7110598 0.7351563 -0.3969046 0.7178158 1.123384 0.5054047 1.054502 2.074583 0.2956869 0.08098243 2.116605 1.006303 1.91439 0.8436118 0.941092 -0.09499604 1.168078 0.3508631
-0.03203895 -0.1666734 1.049883 0.005662592 1.519396 -0.4926885 1.976291 -0.3914046 0.1060474 0.4364251 -2.150045 -0.3187228 1.166061 -0.2782588 0.2824235 0.5264869 0.8776876 -1.27138 -0.1021404 -0.5687248 1.558302 0.2490274 -1.012382 -1.458529 0.1471319 1.082308 2.443943 -0.8680586 0.814881 -0.5745588 0.7726333 1.729578 -0.8525319 1.616653 0.9448627 0.5498892 1.242195 -0.3603556 0.7203444 1.096099 0.1841712 1.138617 1.914813 1.05502 1.496924 -0.01150625 0.1589273 1.790319 2.184464 0.4940546 3.009914 1.713872 0.9450348 1.366702 0.04849874 1.826091 2.391425 0.5343186 1.038311 0.348008 2.162802 1.888266 2.391746 0.5216717 0.8045058 1.682688 1.382472 1.355098 1.808505 1.864976 0.3637943 2.208762 2.282376 1.218317 1.572715 1.01133
-0.4993296 0.292509 -0.2312517 -0.5066255 -1.117997 -0.6785926 -0.9924557 -0.4549465 -0.3185681 0.2600682 1.053539 0.187972 1.336723 0.3081145 -1.261373 -2.27291 0.3346855 0.3184899 0.4178055 0.5040161 1.023937 0.3467311 0.1613089 1.51587 0.4845922 0.06540395 -0.105849 0.8517728 0.7845828 -0.7834613 0.5819323 -0.2824153 0.8959502 0.09887153 0.8270641 0.1820258 0.689206 0.314242 1.439632 0.4213154 -0.7227735 -0.3872548 0.466967 0.8742175 -1.224953 0.3434173 -0.5484694 -0.3137026 0.3177057 1.244485 -0.527204 0.9820716 0.3938946 0.7418317 0.5248711 1.808666 1.564112 0.8146868 0.3260005 1.387289 0.01335923 -0.0763829 -0.07900216 0.9485957 0.7527024 1.286987 0.909377 -0.7041344 -0.2081377 -0.2615899 1.467885 1.022302 0.8603793 0.9577026 0.3878957 1.708996
1.50071 0.3411459 0.5376938 0.328719 0.1273199 0.5685703 -0.6148892 0.2839137 -0.6055523 0.1059305 0.8778012 1.378612 1.089646 -0.2852593 -0.4179465 0.124981 0.1589583 -0.1774627 -0.1593372 0.3052624 -0.2863173 0.7709227 0.3381896 0.4461203 0.2408408 1.755877 0.57974 -0.1143507 0.7421478 1.086628 1.320677 0.6784038 0.8950491 1.086631 -0.1591257 1.838768 -0.3405173 0.2737739 2.231808 1.62251 2.316459 1.045067 0.6159785 -0.4937598 0.3615558 1.142045 1.847728 0.9812391 1.226259 1.262558 0.5943448 1.795158 1.776643 1.37266 0.6501703 1.254175 1.202247 0.7738189 0.8228929 0.9111243 1.499951 2.079722 1.260928 -0.4893272 0.7616147 1.437015 1.338856 2.275703 2.475938 1.442208 0.6551803 1.132349 0.5253766 1.735579 1.538905 1.326192
0.1947951 -0.4422822 0.3026309 -0.1388327 -0.5482437 -1.63643 -0.9244352 0.5944834 -0.1623285 -0.792105 -0.2729983 -0.2354794 -0.6438939 -0.7423047 0.2328405 0.4199289 -0.9739589 -0.7340631 -0.4335982 -0.7673907 0.5739232 0.3953451 -0.2720533 0.2624479 0.05721359 0.8409775 -0.3079221 0.3734202 -1.567114 -2.41916 0.2010874 -0.9951712 -1.18928 0.1459571 0.5568446 0.1931454 0.2592798 -2.291529 0.216694 -0.4784215 -0.9287 0.7955523 0.4244083 -0.08739519 0.8593557 -1.018082 0.03631032 -0.4808005 -0.9279999 0.3747377 -0.2420337 -0.8510217 -0.3133611 0.5785583 -0.6595739 -0.3362935 1.338457 0.1287417 -0.2278704 -0.5739865 -0.3116182 -0.6896413 -0.5418262 -0.2231748 -1.142424 0.3063189 -0.08866299 0.408906 -0.2054862 0.1778093 0.1307394 0.2756949 -0.260818 0.6466596 -0.1934083 -1.942257
